   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       200.000000       0.00000000       0.00000000    
